time_ms,roll_deg,pitch_deg,yaw_deg,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g
22,3.29,-4.47,-0.03,0.000,0.000,0.000,-0.0028,0.0886,0.9905
42,3.44,-4.12,-0.03,0.000,0.000,0.000,-0.0753,0.1161,0.9689
62,3.63,-3.63,-0.03,-0.209,0.000,0.000,-0.1376,0.1396,0.9525
82,3.87,-3.03,-0.03,0.000,0.000,0.000,-0.1899,0.1601,0.9370
102,4.15,-2.35,-0.03,0.000,0.000,0.000,-0.2346,0.1768,0.9243
122,4.45,-1.60,-0.03,0.000,0.000,0.000,-0.2728,0.1906,0.9131
142,4.79,-0.81,-0.03,0.264,0.000,0.000,-0.3049,0.2032,0.9043
162,5.13,0.01,-0.03,0.000,0.000,0.000,-0.3316,0.2136,0.8969
182,5.49,0.86,-0.03,0.000,0.000,0.000,-0.3543,0.2229,0.8916
202,5.85,1.71,-0.03,0.000,0.000,0.293,-0.3736,0.2309,0.8858
222,6.22,2.57,-0.03,0.000,0.000,0.000,-0.3909,0.2382,0.8811
242,6.59,3.43,-0.03,0.000,0.000,-0.409,-0.4057,0.2428,0.8768
262,6.97,4.28,-0.03,0.302,0.000,0.000,-0.4179,0.2472,0.8726
282,7.34,5.12,-0.04,0.211,0.000,-0.424,-0.4284,0.2510,0.8700
302,7.70,5.95,-0.04,0.000,0.000,0.000,-0.4372,0.2549,0.8685
322,8.05,6.76,-0.04,0.000,0.000,0.000,-0.4445,0.2576,0.8663
342,8.40,7.55,-0.04,0.000,0.000,0.000,-0.4508,0.2599,0.8644
362,8.74,8.32,-0.05,0.000,0.000,-0.211,-0.4564,0.2614,0.8629
382,9.07,9.07,-0.05,0.000,0.000,0.000,-0.4609,0.2629,0.8619
402,9.39,9.80,-0.05,0.000,0.000,-0.256,-0.4645,0.2645,0.8616
422,9.70,10.50,-0.05,0.203,0.000,0.000,-0.4675,0.2659,0.8601
442,10.01,11.19,-0.05,0.000,0.000,0.000,-0.4703,0.2670,0.8590
462,10.30,11.85,-0.05,0.000,0.000,0.000,-0.4729,0.2677,0.8581
482,10.58,12.49,-0.05,-0.240,0.000,0.232,-0.4749,0.2682,0.8570
502,10.85,13.11,-0.05,0.000,0.000,0.000,-0.4771,0.2681,0.8571
522,11.11,13.71,-0.05,0.000,-0.201,0.000,-0.4786,0.2687,0.8568
542,11.36,14.29,-0.05,-0.217,0.364,0.000,-0.4796,0.2687,0.8561
562,11.60,14.85,-0.05,0.000,0.000,0.000,-0.4806,0.2690,0.8553
582,11.84,15.38,-0.05,0.000,0.000,0.000,-0.4818,0.2701,0.8546
602,12.07,15.90,-0.05,0.000,0.000,0.000,-0.4830,0.2706,0.8531
622,12.29,16.40,-0.05,0.000,0.000,0.000,-0.4844,0.2708,0.8531
642,12.51,16.89,-0.05,0.000,0.234,0.000,-0.4852,0.2705,0.8531
662,12.71,17.35,-0.05,0.000,0.000,0.000,-0.4853,0.2714,0.8528
682,12.91,17.80,-0.05,0.000,0.000,0.000,-0.4858,0.2719,0.8529
702,13.10,18.23,-0.05,0.000,0.000,0.000,-0.4862,0.2724,0.8527
722,13.29,18.64,-0.05,0.000,0.000,0.000,-0.4870,0.2723,0.8533
742,13.46,19.04,-0.05,0.000,0.000,0.000,-0.4873,0.2721,0.8527
762,13.63,19.42,-0.05,0.000,0.000,0.000,-0.4867,0.2727,0.8524
782,13.80,19.78,-0.05,0.000,0.000,0.000,-0.4869,0.2723,0.8523
802,13.96,20.13,-0.05,0.000,0.000,0.000,-0.4871,0.2726,0.8519
822,14.11,20.47,-0.05,0.000,0.000,0.000,-0.4871,0.2726,0.8523
842,14.25,20.80,-0.05,0.000,0.000,0.000,-0.4875,0.2722,0.8515
862,14.39,21.11,-0.05,0.000,0.000,0.000,-0.4876,0.2720,0.8535
882,14.52,21.41,-0.04,0.000,0.000,0.202,-0.4877,0.2718,0.8529
902,14.65,21.69,-0.04,0.000,0.000,0.000,-0.4878,0.2724,0.8538
922,14.77,21.97,-0.04,0.280,0.204,0.392,-0.4882,0.2724,0.8527
942,14.89,22.24,-0.04,0.000,0.000,0.000,-0.4879,0.2731,0.8525
962,15.01,22.49,-0.04,0.000,0.000,0.000,-0.4883,0.2733,0.8529
982,15.12,22.74,-0.04,0.000,0.000,0.000,-0.4879,0.2729,0.8524
1002,15.22,22.97,-0.04,0.000,0.000,0.000,-0.4880,0.2729,0.8527
1022,15.32,23.19,-0.04,0.000,-0.384,0.000,-0.4883,0.2727,0.8518
1042,15.42,23.40,-0.04,0.000,0.000,0.000,-0.4880,0.2728,0.8528
1062,15.51,23.61,-0.04,0.000,0.000,0.000,-0.4885,0.2727,0.8520
1082,15.60,23.81,-0.04,0.000,0.000,0.000,-0.4883,0.2726,0.8527
1102,15.69,24.01,-0.04,0.000,0.000,0.000,-0.4884,0.2722,0.8530
1122,15.77,24.19,-0.04,0.000,0.000,0.000,-0.4881,0.2724,0.8528
1142,15.84,24.37,-0.04,0.000,0.000,0.000,-0.4881,0.2720,0.8534
1162,15.92,24.53,-0.04,0.000,-0.224,0.000,-0.4886,0.2722,0.8532
1182,15.99,24.69,-0.04,0.000,0.000,0.000,-0.4885,0.2726,0.8542
1202,16.06,24.85,-0.04,0.000,0.000,0.000,-0.4881,0.2723,0.8531
1222,16.12,25.00,-0.04,0.000,0.000,0.000,-0.4881,0.2717,0.8533
1242,16.18,25.14,-0.04,0.000,-0.209,0.000,-0.4875,0.2719,0.8534
1262,16.24,25.27,-0.04,0.000,0.000,0.000,-0.4876,0.2717,0.8538
1282,16.30,25.41,-0.04,0.000,0.000,0.000,-0.4876,0.2719,0.8537
1302,16.36,25.53,-0.04,0.000,0.000,0.000,-0.4874,0.2723,0.8533
1322,16.41,25.65,-0.04,0.000,0.000,0.000,-0.4876,0.2722,0.8532
1342,16.46,25.77,-0.04,0.000,0.000,-0.295,-0.4874,0.2724,0.8538
1362,16.51,25.88,-0.04,0.000,0.000,0.202,-0.4881,0.2720,0.8537
1382,16.56,25.99,-0.04,0.000,0.000,0.000,-0.4878,0.2718,0.8538
1402,16.60,26.09,-0.04,0.000,0.249,0.000,-0.4876,0.2722,0.8547
1422,16.65,26.19,-0.04,0.241,0.000,0.000,-0.4875,0.2722,0.8535
1442,16.69,26.29,-0.04,0.000,0.000,0.000,-0.4874,0.2726,0.8530
1462,16.73,26.38,-0.04,0.000,0.000,0.000,-0.4875,0.2720,0.8525
1482,16.77,26.46,-0.04,-0.270,-0.384,0.000,-0.4876,0.2725,0.8526
1502,16.80,26.54,-0.04,-0.201,0.000,0.000,-0.4877,0.2724,0.8533
1522,16.84,26.63,-0.04,0.000,0.000,-0.203,-0.4878,0.2721,0.8532
1542,16.87,26.70,-0.03,0.000,0.000,0.377,-0.4876,0.2721,0.8533
1562,16.90,26.78,-0.03,0.000,0.000,0.000,-0.4874,0.2728,0.8542
1582,16.94,26.85,-0.03,0.000,0.000,0.202,-0.4871,0.2734,0.8543
1602,16.97,26.91,-0.03,0.000,0.000,0.000,-0.4873,0.2733,0.8532
1622,17.00,26.98,-0.03,0.000,0.000,0.000,-0.4879,0.2734,0.8544
1642,17.03,27.04,-0.03,0.000,0.000,0.247,-0.4869,0.2733,0.8540
1662,17.06,27.10,-0.03,0.000,0.000,0.000,-0.4872,0.2735,0.8532
1682,17.09,27.16,-0.03,0.000,0.000,0.000,-0.4874,0.2735,0.8539
1702,17.12,27.21,-0.03,0.000,0.000,0.000,-0.4875,0.2736,0.8539
1722,17.14,27.26,-0.03,0.000,0.000,0.000,-0.4874,0.2733,0.8535
1742,17.16,27.32,-0.03,0.000,0.000,0.000,-0.4873,0.2726,0.8526
1762,17.19,27.37,-0.03,0.000,0.000,0.000,-0.4874,0.2728,0.8529
1782,17.21,27.41,-0.03,0.000,0.000,0.000,-0.4873,0.2729,0.8525
1802,17.22,27.46,-0.02,-0.278,-0.232,0.377,-0.4876,0.2723,0.8533
1822,17.24,27.50,-0.02,0.000,0.000,0.000,-0.4881,0.2728,0.8529
1842,17.26,27.55,-0.02,0.000,0.000,0.000,-0.4883,0.2718,0.8526
1862,17.28,27.59,-0.02,0.000,0.000,0.000,-0.4886,0.2720,0.8524
1882,17.30,27.63,-0.02,0.000,0.000,0.000,-0.4884,0.2726,0.8522
1902,17.32,27.67,-0.02,0.000,0.000,0.000,-0.4875,0.2728,0.8528
1922,17.33,27.70,-0.02,0.000,0.000,0.000,-0.4876,0.2733,0.8535
1942,17.35,27.73,-0.02,0.000,-0.201,0.000,-0.4874,0.2728,0.8530
1962,17.36,27.77,-0.02,0.000,0.000,0.000,-0.4872,0.2726,0.8536
1982,17.38,27.80,-0.02,0.000,0.000,0.000,-0.4867,0.2726,0.8534
2002,17.39,27.82,-0.02,0.000,0.000,0.000,-0.4861,0.2721,0.8530
2022,17.40,27.85,-0.02,0.000,0.000,0.000,-0.4862,0.2730,0.8539
2042,17.42,27.87,-0.02,0.000,0.000,0.000,-0.4861,0.2730,0.8537
2062,17.44,27.89,-0.02,0.287,-0.209,0.000,-0.4862,0.2732,0.8543
2082,17.45,27.92,-0.02,0.000,0.000,0.000,-0.4867,0.2730,0.8538
2102,17.46,27.94,-0.02,0.000,0.000,0.000,-0.4862,0.2728,0.8534
2122,17.47,27.96,-0.02,0.000,0.000,0.000,-0.4864,0.2727,0.8532
2142,17.48,27.98,-0.02,0.000,0.000,-0.340,-0.4862,0.2731,0.8533
2162,17.49,28.00,-0.03,0.000,0.000,-0.310,-0.4861,0.2738,0.8535
2182,17.51,28.02,-0.03,0.409,0.000,0.000,-0.4862,0.2731,0.8527
2202,17.52,28.04,-0.03,0.000,0.000,0.000,-0.4866,0.2727,0.8521
2222,17.53,28.07,-0.03,0.000,0.000,0.000,-0.4869,0.2724,0.8517
2242,17.54,28.09,-0.03,0.000,0.000,0.000,-0.4867,0.2723,0.8518
2262,17.55,28.10,-0.04,0.000,0.000,-0.340,-0.4867,0.2726,0.8512
2282,17.55,28.12,-0.04,-0.369,0.000,0.000,-0.4869,0.2733,0.8515
2302,17.56,28.14,-0.04,0.000,0.000,0.000,-0.4862,0.2730,0.8519
2322,17.56,28.15,-0.04,0.000,0.000,0.000,-0.4865,0.2727,0.8521
2342,17.57,28.17,-0.04,0.000,0.000,0.000,-0.4869,0.2724,0.8525
2362,17.58,28.19,-0.04,0.000,0.226,-0.295,-0.4865,0.2717,0.8527
2382,17.58,28.20,-0.04,0.000,0.000,0.209,-0.4860,0.2725,0.8522
2402,17.59,28.21,-0.04,0.000,0.000,0.000,-0.4862,0.2722,0.8527
2422,17.59,28.23,-0.04,0.000,0.000,0.000,-0.4860,0.2723,0.8528
2442,17.59,28.24,-0.04,-0.323,0.000,0.000,-0.4859,0.2719,0.8533
2462,17.59,28.25,-0.04,0.000,0.000,0.000,-0.4860,0.2717,0.8532
2482,17.60,28.26,-0.04,0.241,0.000,0.000,-0.4862,0.2713,0.8532
2502,17.60,28.27,-0.04,0.000,0.000,0.000,-0.4867,0.2714,0.8529
2522,17.60,28.28,-0.04,0.000,0.000,0.000,-0.4870,0.2713,0.8535
2542,17.60,28.29,-0.05,0.000,0.000,-0.348,-0.4871,0.2718,0.8540
2562,17.61,28.30,-0.05,0.000,0.000,0.000,-0.4874,0.2719,0.8540
2582,17.61,28.31,-0.05,0.000,0.000,0.000,-0.4873,0.2721,0.8529
2602,17.61,28.32,-0.05,0.000,-0.262,0.000,-0.4878,0.2718,0.8527
2622,17.61,28.32,-0.05,0.000,0.000,0.000,-0.4873,0.2719,0.8535
2642,17.61,28.33,-0.05,-0.232,0.000,0.000,-0.4873,0.2719,0.8533
2662,17.62,28.34,-0.05,0.348,0.000,0.000,-0.4874,0.2718,0.8534
2682,17.63,28.35,-0.05,0.000,0.000,-0.218,-0.4873,0.2724,0.8526
2702,17.63,28.36,-0.05,0.000,0.000,0.000,-0.4869,0.2725,0.8527
2722,17.63,28.37,-0.05,0.000,0.000,0.000,-0.4871,0.2727,0.8516
2742,17.64,28.37,-0.05,0.000,0.000,0.217,-0.4868,0.2727,0.8522
2762,17.64,28.38,-0.05,0.000,0.000,0.000,-0.4871,0.2732,0.8519
2782,17.65,28.39,-0.05,0.000,0.000,0.000,-0.4871,0.2730,0.8518
2802,17.65,28.40,-0.05,0.000,0.000,0.000,-0.4869,0.2726,0.8527
2822,17.66,28.41,-0.05,0.211,0.211,0.000,-0.4872,0.2723,0.8529
2842,17.66,28.41,-0.05,0.000,-0.277,0.000,-0.4869,0.2727,0.8528
2862,17.66,28.41,-0.05,0.000,0.000,0.000,-0.4871,0.2729,0.8534
2882,17.67,28.42,-0.04,0.000,0.000,0.240,-0.4871,0.2727,0.8525
2902,17.66,28.42,-0.04,-0.301,0.000,0.000,-0.4869,0.2730,0.8529
2922,17.67,28.43,-0.04,0.000,0.000,0.000,-0.4874,0.2730,0.8523
2942,17.68,28.43,-0.05,0.272,-0.216,-0.348,-0.4878,0.2726,0.8525
2962,17.68,28.44,-0.05,0.000,0.000,0.000,-0.4879,0.2726,0.8528
2982,17.69,28.44,-0.05,0.302,0.000,0.000,-0.4877,0.2727,0.8527
3002,17.69,28.45,-0.05,0.211,0.272,0.000,-0.4878,0.2728,0.8533
3022,17.69,28.46,-0.04,0.000,0.204,0.263,-0.4879,0.2725,0.8533
3042,17.69,28.47,-0.04,0.000,0.000,0.000,-0.4880,0.2723,0.8533
3062,17.69,28.47,-0.04,0.000,0.000,0.000,-0.4884,0.2722,0.8530
3082,17.69,28.48,-0.04,0.000,0.000,0.000,-0.4887,0.2723,0.8539
3102,17.69,28.48,-0.04,0.000,0.000,0.000,-0.4882,0.2721,0.8534
3122,17.69,28.48,-0.04,0.000,-0.300,0.000,-0.4878,0.2712,0.8531
3142,17.69,28.48,-0.04,0.000,0.000,0.000,-0.4874,0.2715,0.8528
3162,17.69,28.49,-0.04,0.000,0.000,0.000,-0.4877,0.2715,0.8531
3182,17.69,28.49,-0.04,0.000,0.000,0.000,-0.4877,0.2716,0.8530
3202,17.69,28.49,-0.04,0.000,0.000,0.000,-0.4875,0.2718,0.8537
3222,17.68,28.49,-0.04,-0.209,-0.224,0.000,-0.4872,0.2715,0.8540
3242,17.68,28.49,-0.04,0.000,0.000,0.000,-0.4867,0.2711,0.8543
3262,17.67,28.49,-0.04,0.000,0.000,0.202,-0.4868,0.2713,0.8543
3282,17.67,28.49,-0.04,0.000,0.000,0.000,-0.4869,0.2718,0.8531
3302,17.68,28.50,-0.04,0.249,0.242,0.000,-0.4869,0.2724,0.8532
3322,17.68,28.51,-0.04,0.000,0.249,0.000,-0.4874,0.2725,0.8531
3342,17.68,28.51,-0.04,0.000,0.000,0.000,-0.4873,0.2724,0.8537
3362,17.68,28.51,-0.03,0.000,0.204,0.247,-0.4875,0.2726,0.8537
3382,17.68,28.51,-0.03,0.000,0.000,0.000,-0.4872,0.2722,0.8536
3402,17.68,28.51,-0.03,0.000,0.000,0.000,-0.4873,0.2725,0.8550
3422,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4876,0.2718,0.8542
3442,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4875,0.2715,0.8546
3462,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4879,0.2723,0.8548
3482,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4880,0.2718,0.8543
3502,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4879,0.2723,0.8545
3522,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4872,0.2725,0.8548
3542,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4872,0.2723,0.8550
3562,17.67,28.52,-0.03,-0.209,0.000,0.000,-0.4872,0.2726,0.8548
3582,17.67,28.52,-0.03,0.000,0.000,0.000,-0.4876,0.2720,0.8545
3602,17.67,28.52,-0.03,0.000,0.000,0.000,-0.4873,0.2723,0.8553
3622,17.67,28.52,-0.03,0.000,0.000,0.000,-0.4874,0.2722,0.8548
3642,17.68,28.52,-0.03,0.000,0.000,0.000,-0.4872,0.2735,0.8546
3662,17.68,28.52,-0.03,0.000,0.226,0.209,-0.4873,0.2733,0.8538
3682,17.68,28.52,-0.03,0.000,-0.270,0.000,-0.4868,0.2729,0.8544
3702,17.68,28.51,-0.03,0.000,0.000,0.000,-0.4866,0.2730,0.8542
3722,17.68,28.51,-0.03,0.000,0.000,-0.203,-0.4872,0.2725,0.8535
3742,17.66,28.50,0.05,-0.461,-0.254,4.247,-0.4819,0.2683,0.8571
3762,17.59,28.37,0.32,-3.530,-1.125,13.392,-0.4412,0.2728,0.8666
3782,17.42,28.29,0.66,-6.140,2.967,16.873,-0.4193,0.2533,0.8651
3802,17.20,28.24,1.07,-9.820,5.738,20.820,-0.4048,0.2610,0.8656
3822,16.90,28.23,1.61,-15.537,8.822,26.667,-0.3985,0.2643,0.8637
3842,16.51,28.27,2.13,-21.224,11.257,26.331,-0.4017,0.2705,0.8685
3862,16.05,28.36,2.82,-26.583,13.646,34.545,-0.4052,0.2763,0.8638
3882,15.58,28.46,3.48,-28.102,12.608,33.049,-0.4178,0.2772,0.8626
3902,15.08,28.55,4.18,-29.087,11.326,34.652,-0.4263,0.2657,0.8625
3922,14.57,28.60,4.92,-30.675,8.112,37.194,-0.4394,0.2645,0.8632
3942,14.03,28.61,5.78,-32.659,5.959,42.828,-0.4399,0.2585,0.8646
3962,13.48,28.62,6.67,-34.224,4.578,44.690,-0.4548,0.2620,0.8704
3982,12.80,28.65,7.37,-40.934,6.142,34.973,-0.4627,0.2583,0.8895
4002,11.94,28.61,8.43,-50.575,1.860,53.003,-0.4608,0.2480,0.8842
4022,11.05,28.53,9.40,-56.003,-0.407,48.385,-0.4690,0.2630,0.8918
4042,10.05,28.35,10.35,-65.575,-5.766,47.331,-0.4685,0.2809,0.8806
4062,8.92,28.13,11.34,-72.850,-11.995,49.820,-0.4937,0.2588,0.8716
4082,7.79,27.62,12.26,-75.209,-27.346,45.835,-0.5031,0.2685,0.8826
4102,6.67,26.90,12.98,-73.232,-40.842,36.057,-0.5104,0.2337,0.8813
4122,5.74,25.79,13.87,-68.423,-60.025,44.629,-0.5012,0.2643,0.9099
4142,4.79,24.38,14.57,-69.148,-76.003,34.767,-0.4870,0.2511,0.9232
4162,3.90,22.65,15.37,-61.804,-94.041,40.217,-0.4699,0.2035,0.9308
4182,3.24,20.81,16.08,-52.117,-105.293,35.629,-0.4909,0.2036,0.9287
4202,2.53,18.80,16.67,-54.011,-114.468,29.278,-0.4529,0.1892,0.9289
4222,1.83,16.89,17.13,-52.217,-113.331,23.186,-0.4506,0.1639,0.9330
4242,1.15,14.98,17.70,-50.690,-112.751,28.324,-0.4056,0.1495,0.9285
4262,0.51,13.25,18.33,-49.995,-102.461,31.721,-0.3615,0.1510,0.9434
4282,-0.06,11.68,18.70,-44.636,-93.690,18.270,-0.3336,0.1326,0.9586
4302,-0.51,10.35,19.29,-36.545,-80.789,29.515,-0.2929,0.1008,0.9453
4322,-0.84,9.23,19.83,-29.377,-66.964,27.003,-0.2526,0.0903,0.9643
4342,-0.98,8.38,20.30,-18.087,-50.789,23.392,-0.2119,0.0741,0.9629
4362,-0.89,7.78,20.82,-5.064,-34.850,25.851,-0.1710,0.0626,0.9600
4382,-0.68,7.55,21.23,4.501,-16.980,20.805,-0.1723,0.0376,0.9609
4402,-0.31,7.51,21.49,13.669,-3.048,13.018,-0.1357,0.0339,0.9624
4422,0.18,7.62,21.97,19.623,6.814,23.812,-0.1150,0.0397,0.9509
4442,0.72,7.88,22.36,23.906,16.707,19.469,-0.1070,0.0363,0.9651
4462,1.29,8.25,22.61,26.822,23.753,12.583,-0.0969,0.0384,0.9759
4482,1.84,8.66,22.88,26.043,27.600,13.438,-0.0893,0.0411,0.9752
4502,2.35,9.07,23.16,25.440,29.211,13.980,-0.0830,0.0432,0.9897
4522,2.80,9.46,23.19,23.058,28.387,1.759,-0.0916,0.0455,1.0095
4542,3.19,9.75,23.23,20.531,24.639,1.820,-0.0892,0.0476,1.0038
4562,3.51,9.99,23.37,16.203,20.501,6.828,-0.1033,0.0579,1.0077
4582,3.69,10.19,23.38,9.898,15.425,0.667,-0.1342,0.0592,1.0061
4602,3.80,10.30,23.34,5.593,10.684,-2.149,-0.1355,0.0640,1.0055
4622,3.83,10.35,23.34,0.000,7.898,0.255,-0.1401,0.0786,1.0037
4642,3.77,10.44,23.23,-3.972,9.280,-5.684,-0.1441,0.0751,1.0144
4662,3.60,10.56,23.05,-8.644,12.112,-9.027,-0.1381,0.0687,1.0191
4682,3.42,10.86,22.75,-10.698,20.990,-14.684,-0.1425,0.0716,1.0197
4702,3.24,11.21,22.50,-10.133,26.410,-12.920,-0.1257,0.0700,1.0146
4722,3.12,11.73,22.23,-9.217,35.631,-13.149,-0.1262,0.0814,1.0103
4742,3.04,12.35,22.10,-7.949,42.959,-6.623,-0.1171,0.0848,1.0026
4762,3.01,13.11,21.99,-4.705,50.860,-5.539,-0.1191,0.0800,1.0022
4782,3.06,13.92,21.87,-0.240,55.600,-6.104,-0.1192,0.0784,0.9989
4802,3.21,14.76,21.87,5.096,57.677,0.000,-0.1247,0.0733,0.9888
4822,3.43,15.62,21.88,11.463,57.997,0.476,-0.1465,0.0566,0.9872
4842,3.83,16.39,21.82,20.180,52.593,-3.035,-0.1680,0.0633,0.9872
4862,4.32,17.03,21.72,26.470,45.730,-4.592,-0.1790,0.0608,0.9766
4882,4.87,17.52,21.68,30.898,35.791,-1.966,-0.2092,0.0522,0.9737
4902,5.45,17.85,21.56,33.928,25.616,-6.241,-0.2348,0.0557,0.9766
4922,6.00,18.00,21.46,31.012,15.349,-4.852,-0.2484,0.0700,0.9688
4942,6.46,18.01,21.38,25.822,7.997,-4.295,-0.2544,0.0920,0.9909
4962,6.72,17.93,21.34,13.654,1.768,-1.722,-0.2705,0.1075,0.9927
4982,6.77,17.81,21.41,2.409,-1.316,3.400,-0.2751,0.1218,0.9874
5002,6.67,17.71,21.44,-8.094,-0.728,1.629,-0.2846,0.1386,0.9912
5022,6.43,17.68,21.51,-15.614,1.929,3.560,-0.2833,0.1419,0.9864
5042,6.13,17.79,21.55,-20.171,7.898,1.698,-0.2983,0.1515,0.9889
5062,5.82,17.95,21.51,-21.423,12.287,-1.691,-0.2875,0.1505,0.9859
5082,5.56,18.25,21.51,-18.598,18.394,0.000,-0.2915,0.1416,0.9769
5102,5.38,18.57,21.58,-13.865,20.394,3.148,-0.2899,0.1311,0.9744
5122,5.31,18.93,21.58,-7.201,22.593,0.000,-0.2972,0.1230,0.9714
5142,5.38,19.29,21.60,1.257,22.349,1.347,-0.3000,0.1072,0.9679
5162,5.59,19.64,21.63,9.860,21.746,1.240,-0.3085,0.1000,0.9637
5182,5.93,19.99,21.60,17.379,21.356,-1.501,-0.3156,0.0947,0.9604
5202,6.38,20.35,21.51,24.417,21.623,-4.302,-0.3243,0.0931,0.9585
5222,6.89,20.68,21.44,27.989,20.516,-3.730,-0.3255,0.0949,0.9561
5242,7.42,21.01,21.41,28.234,20.097,-1.340,-0.3345,0.1100,0.9480
5262,7.91,21.38,21.32,26.051,21.852,-4.775,-0.3415,0.1179,0.9461
5282,8.29,21.78,21.30,20.104,23.036,-0.646,-0.3527,0.1296,0.9396
5302,8.54,22.19,21.28,13.295,23.776,-0.959,-0.3568,0.1353,0.9449
5322,8.67,22.59,21.34,5.379,23.120,2.774,-0.3676,0.1502,0.9366
5342,8.68,22.97,21.42,-0.865,22.654,3.927,-0.3675,0.1537,0.9370
5362,8.60,23.33,21.50,-5.194,21.387,3.988,-0.3786,0.1521,0.9373
5382,8.52,23.68,21.43,-6.385,20.463,-3.485,-0.3914,0.1606,0.9427
5402,8.44,23.99,21.36,-6.064,17.555,-3.256,-0.4006,0.1555,0.9348
5422,8.43,24.24,21.37,-2.667,15.104,0.415,-0.4014,0.1532,0.9271
5442,8.49,24.48,21.34,1.272,13.310,-1.501,-0.4124,0.1534,0.9254
5462,8.62,24.71,21.28,4.997,13.058,-3.241,-0.4142,0.1510,0.9193
5482,8.82,24.95,21.26,9.257,13.700,-0.691,-0.4172,0.1487,0.9128
5502,9.05,25.21,21.27,11.425,14.593,0.622,-0.4176,0.1439,0.9138
5522,9.32,25.54,21.24,14.356,18.097,-1.661,-0.4266,0.1433,0.9138
5542,9.61,25.90,21.22,14.982,20.097,-1.127,-0.4316,0.1518,0.9082
5562,9.87,26.30,21.23,13.501,22.791,0.629,-0.4277,0.1518,0.9073
5582,10.11,26.76,21.26,12.356,25.089,1.454,-0.4389,0.1596,0.9024
5602,10.32,27.20,21.29,10.669,25.303,1.576,-0.4421,0.1632,0.8996
5622,10.50,27.65,21.35,8.585,25.463,2.797,-0.4449,0.1676,0.8909
5642,10.66,28.07,21.41,7.562,24.226,3.003,-0.4543,0.1699,0.8905
5662,10.81,28.46,21.43,7.257,21.753,1.141,-0.4657,0.1719,0.8852
5682,10.95,28.77,21.43,6.760,17.379,0.000,-0.4725,0.1716,0.8836
5702,11.09,29.00,21.43,6.753,12.730,0.000,-0.4849,0.1736,0.8782
5722,11.19,29.13,21.46,5.402,6.845,1.591,-0.4943,0.1719,0.8775
5742,11.28,29.19,21.44,4.936,2.272,-1.020,-0.5064,0.1733,0.8764
5762,11.34,29.18,21.44,2.127,-2.125,-0.363,-0.5178,0.1799,0.8727
5782,11.36,29.15,21.42,-0.789,-4.186,-0.798,-0.5238,0.1873,0.8713
5802,11.33,29.12,21.41,-3.484,-4.598,-0.378,-0.5233,0.1898,0.8698
5822,11.29,29.10,21.40,-4.499,-3.819,-0.569,-0.5230,0.1916,0.8684
5842,11.24,29.11,21.42,-5.018,-2.415,1.202,-0.5229,0.1918,0.8671
5862,11.19,29.15,21.43,-4.514,-0.415,0.347,-0.5204,0.1895,0.8669
5882,11.18,29.22,21.44,-2.629,0.952,0.667,-0.5198,0.1876,0.8662
5902,11.21,29.30,21.44,-0.377,1.501,0.000,-0.5187,0.1849,0.8640
5922,11.28,29.36,21.45,1.844,1.257,0.476,-0.5185,0.1833,0.8635
5942,11.36,29.42,21.46,2.982,0.440,0.385,-0.5191,0.1830,0.8613
5962,11.45,29.47,21.47,2.913,0.000,0.247,-0.5207,0.1854,0.8615
5982,11.52,29.50,21.47,1.967,-0.720,0.000,-0.5200,0.1861,0.8602
6002,11.56,29.52,21.47,0.470,-0.934,0.000,-0.5203,0.1889,0.8609
6022,11.58,29.55,21.47,-1.346,-0.690,0.000,-0.5190,0.1909,0.8591
6042,11.57,29.58,21.46,-2.194,0.000,-0.340,-0.5179,0.1914,0.8597
6062,11.57,29.63,21.46,-2.186,0.494,0.000,-0.5171,0.1903,0.8587
6082,11.58,29.67,21.46,-1.102,0.555,0.000,-0.5167,0.1883,0.8590
6102,11.61,29.72,21.46,0.417,0.746,0.209,-0.5164,0.1858,0.8588
6122,11.67,29.76,21.46,1.684,0.417,0.000,-0.5175,0.1849,0.8586
6142,11.73,29.79,21.46,2.058,0.000,0.000,-0.5184,0.1857,0.8589
6162,11.78,29.81,21.46,1.440,-0.361,0.000,-0.5189,0.1873,0.8594
6182,11.81,29.82,21.46,0.310,-0.842,0.000,-0.5189,0.1894,0.8593
6202,11.82,29.84,21.46,-0.934,-0.506,0.000,-0.5188,0.1905,0.8592
6222,11.81,29.87,21.46,-1.797,0.000,0.000,-0.5183,0.1908,0.8579
6242,11.81,29.90,21.46,-1.453,0.000,0.000,-0.5179,0.1899,0.8566
6262,11.82,29.93,21.46,-0.644,0.310,0.000,-0.5175,0.1881,0.8573
6282,11.85,29.96,21.46,0.654,0.333,0.000,-0.5171,0.1868,0.8560
6302,11.90,29.98,21.47,1.325,0.000,0.255,-0.5173,0.1859,0.8554
6322,11.94,30.01,21.47,1.615,0.000,0.000,-0.5177,0.1867,0.8559
